,PCTBLACK,PCTWHITE,COUNT,PCTHISPANIC,surname,frequency,PCTASIAN,other
50251,87.29,11.02,118,0.0,goffner,5.0,0.0,0
34250,90.37,0.0,135,0.0,dinnall,5.0,0.0,0
127324,85.82,0.0,141,0.0,sprewer,5.0,0.0,0
60079,90.76,0.0,119,0.0,holliness,5.0,0.0,0
132683,96.4,0.0,111,0.0,tarlue,5.0,0.0,0
113048,75.61,0.0,123,0.0,rockymore,5.0,0.0,0
113051,91.27,2.62,229,0.0,rocquemore,5.0,0.0,0
113998,81.98,8.14,172,0.0,roseburgh,5.0,0.0,0
77815,89.51,0.0,162,4.32,lessane,5.0,0.0,0
74043,87.08,6.22,209,0.0,laboo,5.0,0.0,0
74052,50.0,42.35,170,0.0,laborn,5.0,0.0,0
7235,84.07,4.42,113,6.19,balmir,5.0,0.0,0
2594,80.95,5.56,126,0.0,alsberry,5.0,0.0,0
16123,84.8,4.0,125,0.0,bratchett,5.0,0.0,0
20157,78.88,5.6,232,7.33,cameau,5.0,0.0,0
15449,94.92,0.0,177,3.39,bovain,5.0,0.0,0
145045,60.25,37.27,161,0.0,whitiker,5.0,0.0,0
133961,97.83,0.0,184,0.0,thermitus,5.0,0.0,0
84541,62.1,35.48,124,0.0,marioneaux,5.0,0.0,0
35730,94.0,0.0,150,0.0,doukoure,5.0,0.0,0
1771,93.28,0.0,119,0.0,alcenat,5.0,0.0,0
55514,90.27,0.0,113,0.0,hardney,5.0,0.0,0
120409,85.11,7.09,141,0.0,scisney,5.0,0.0,0
43932,60.38,34.73,1166,1.72,fomby,5.0,0.0,0
26538,90.98,0.0,122,4.1,coprich,5.0,0.0,0
4927,95.83,0.0,168,0.0,artison,5.0,0.0,0
35643,96.59,0.0,293,0.0,dossous,5.0,0.0,0
35501,95.3,0.0,383,2.35,dormeus,5.0,0.0,0
8494,86.77,7.41,189,2.65,barze,5.0,0.0,0
31253,75.95,15.19,158,0.0,dejournette,5.0,0.0,0
115856,94.94,0.0,237,0.0,sackor,5.0,0.0,0
129904,93.79,3.79,290,0.0,striggles,5.0,0.0,0
87354,60.71,28.57,112,4.46,mcgoy,5.0,0.0,0
116780,79.82,7.02,114,0.0,samilton,5.0,0.0,0
87601,61.04,33.77,154,0.0,mckibbins,5.0,0.0,0
141806,50.99,46.28,806,1.24,viverette,5.0,0.0,0
29877,87.37,2.69,372,6.18,darbouze,5.0,0.0,0
116199,90.85,3.65,1562,1.92,saintlouis,5.0,0.0,0
87706,83.06,6.45,124,6.45,mclawrence,5.0,0.0,0
18227,95.63,0.0,229,0.0,buggage,5.0,0.0,0
86446,93.07,0.0,303,0.0,mcburrows,5.0,0.0,0
145797,62.3,29.92,244,0.0,willilams,5.0,2.87,0
32936,94.87,0.0,409,3.91,desravines,5.0,0.0,0
32741,87.16,0.0,148,10.81,dervil,5.0,0.0,0
32839,56.91,39.23,362,0.0,deshazier,5.0,0.0,0
89290,92.44,0.0,172,3.49,merilus,5.0,0.0,0
131337,89.87,1.56,385,0.0,swayzer,5.0,0.0,0
2651,95.51,0.0,156,0.0,altema,5.0,0.0,0
2666,82.77,6.08,296,8.11,altenor,5.0,0.0,0
49693,84.36,7.82,179,0.0,glasker,5.0,0.0,0
17433,68.67,26.1,249,0.0,brownsmith,5.0,0.0,0
49221,50.87,45.88,861,1.51,gillins,5.0,0.0,0
3147,66.06,17.43,218,5.96,ampey,5.0,0.0,0
32022,94.17,0.0,120,0.0,demesmin,5.0,0.0,0
128605,74.19,20.56,248,2.02,stemley,5.0,0.0,0
29361,93.86,0.0,114,0.0,dalce,5.0,0.0,0
58641,71.6,23.79,1215,1.81,hickmon,5.0,0.0,0
137448,69.57,17.93,184,0.0,turmon,5.0,0.0,0
12926,88.89,3.03,198,2.53,blanson,5.0,0.0,0
109667,91.74,0.0,242,0.0,rashada,5.0,0.0,0
39541,59.84,24.59,122,0.0,enyard,5.0,0.0,0
12890,88.5,3.48,287,2.09,blango,5.0,0.0,0
109938,93.62,1.71,1520,1.12,ravenell,5.0,0.99,0
110122,92.31,5.49,273,0.0,reado,5.0,0.0,0
5600,91.89,0.0,111,0.0,audige,5.0,0.0,0
5728,95.21,0.0,188,3.19,aurelus,5.0,0.0,0
82600,53.49,0.0,129,6.98,mahabeer,5.0,24.03,0
107703,96.0,0.0,150,0.0,pulphus,5.0,0.0,0
11532,72.47,15.17,178,3.37,bevly,5.0,0.0,0
93340,96.59,0.0,176,0.0,muex,5.0,0.0,0
38742,61.24,30.9,178,2.81,elhag,5.0,0.0,0
38753,94.83,0.0,290,0.0,eliacin,5.0,0.0,0
93382,90.44,0.0,136,4.41,muhina,5.0,0.0,0
109159,51.01,6.06,198,4.04,ramdath,5.0,27.780000000000000,0
39735,84.07,4.95,182,3.85,erkins,5.0,3.3,0
41383,80.6,11.94,201,4.98,farria,5.0,0.0,0
143301,90.37,4.04,322,0.0,warnsley,5.0,0.0,0
110960,58.16,38.3,564,0.0,relford,5.0,0.0,0
21647,89.2,3.67,463,3.02,cashaw,5.0,0.0,0
90749,87.5,4.3,256,2.34,minnieweather,5.0,0.0,0
36901,85.42,6.67,240,5.83,dunkins,5.0,0.0,0
13886,91.83,0.0,208,3.85,boglin,5.0,0.0,0
134466,88.14,0.0,118,5.08,ticey,5.0,0.0,0
92378,55.81,42.79,215,0.0,morancy,5.0,0.0,0
36477,55.87,41.34,179,0.0,duckson,5.0,0.0,0
103257,77.03,4.05,148,16.22,perodin,5.0,0.0,0
106695,79.04,4.19,334,8.08,pradia,5.0,3.29,0
23471,86.82,3.88,129,0.0,cherfils,5.0,0.0,0
67813,92.57,0.0,269,2.23,kenebrew,5.0,0.0,0
91782,90.4,6.4,125,0.0,mombrun,5.0,0.0,0
111184,50.0,47.75,178,0.0,renois,5.0,0.0,0
40209,92.96,0.0,270,2.22,estiverne,5.0,0.0,0
94180,92.57,0.0,269,0.0,muwwakkil,5.0,0.0,0
559,95.2,0.0,125,0.0,achane,5.0,0.0,0
110359,94.87,0.0,156,0.0,redeaux,5.0,0.0,0
94050,91.36,3.09,162,0.0,muskelly,5.0,0.0,0
40165,85.06,5.84,154,3.25,esteen,5.0,0.0,0
106035,85.85,5.37,205,5.37,pommells,5.0,0.0,0
75915,87.69,4.77,398,1.26,latney,5.0,0.0,0
11676,75.35,7.08,353,12.46,biagas,5.0,1.42,0
51854,82.54,0.0,126,11.11,grazette,5.0,0.0,0
9590,57.38,38.52,122,0.0,beechem,5.0,0.0,0
11920,92.49,1.01,2277,2.9,bienaime,5.0,0.0,0
49180,77.27,19.32,176,0.0,gillens,6.0,0.0,0
123067,76.22,20.06,349,0.0,shird,6.0,0.0,0
18926,78.8,16.13,217,3.23,burries,6.0,0.0,0
124152,93.75,0.0,160,0.0,simelton,6.0,0.0,0
30014,59.63,34.78,161,0.0,darring,6.0,0.0,0
129122,78.68,14.18,1093,2.56,stjulien,6.0,0.0,0
88119,86.16,4.4,159,0.0,mcwashington,6.0,0.0,0
97924,89.51,4.12,267,0.0,odems,6.0,0.0,0
116762,93.16,0.0,234,2.14,samedy,6.0,0.0,0
48477,50.88,40.35,114,0.0,gertman,6.0,0.0,0
22991,94.69,0.0,113,0.0,chaneyfield,6.0,0.0,0
125747,87.5,5.36,112,4.46,snype,6.0,0.0,0
21026,74.29,13.71,175,3.43,careathers,6.0,0.0,0
94266,92.91,0.0,268,2.61,myree,6.0,0.0,0
4541,94.74,3.07,228,0.0,aristil,6.0,0.0,0
93894,75.89,19.64,112,0.0,murkey,6.0,0.0,0
50247,83.43,8.29,181,0.0,goffigan,6.0,0.0,0
145015,87.71,5.16,659,1.97,whitelow,6.0,0.0,0
4899,53.14,35.62,525,3.24,arterberry,6.0,4.95,0
51133,85.13,8.45,343,0.0,goston,6.0,0.0,0
95003,87.88,4.24,165,3.03,nauden,6.0,0.0,0
90456,77.68,16.96,112,0.0,millines,6.0,0.0,0
26460,92.1,1.35,519,3.47,cooperwood,6.0,0.0,0
51231,82.54,4.76,126,3.97,gougis,6.0,0.0,0
21725,68.28,14.18,268,6.72,cassagnol,6.0,0.0,0
55519,64.13,11.41,184,5.98,hardridge,6.0,8.15,0
24888,52.63,39.47,570,5.26,claridy,6.0,0.0,0
89294,93.52,0.0,463,2.38,merisier,6.0,1.51,0
145928,50.49,41.75,206,0.0,wimley,6.0,0.0,0
118284,77.22,13.29,158,3.8,scavella,6.0,0.0,0
22325,88.89,7.28,261,1.92,ceasor,6.0,0.0,0
125343,92.31,0.0,117,0.0,slydell,6.0,0.0,0
25114,51.4,42.33,463,2.59,cliatt,6.0,0.0,0
25081,94.22,0.0,329,3.04,clerge,6.0,0.0,0
127784,89.18,2.16,231,3.46,stanciel,6.0,0.0,0
6409,62.18,35.29,119,0.0,backey,6.0,0.0,0
25196,69.16,25.99,227,3.52,cloman,6.0,0.0,0
67416,71.61,21.29,155,0.0,keemer,6.0,0.0,0
65265,62.23,26.18,233,5.15,jumpp,6.0,0.0,0
35429,96.03,0.0,126,0.0,dorbor,6.0,0.0,0
102012,95.82,0.0,263,0.0,pauldo,6.0,0.0,0
133583,70.83,0.0,120,20.83,tertulien,6.0,0.0,0
38937,98.25,0.0,114,0.0,elloie,6.0,0.0,0
44533,93.81,0.0,210,0.0,frails,6.0,0.0,0
11737,55.48,41.94,155,0.0,bibbens,6.0,0.0,0
132797,94.92,0.0,118,0.0,tassew,6.0,0.0,0
138680,95.18,0.0,353,0.0,valbrun,6.0,0.0,0
63170,77.0,18.0,200,0.0,isome,6.0,0.0,0
15697,66.76,27.65,340,1.76,braboy,6.0,0.0,0
39270,70.37,24.07,486,2.06,encalade,6.0,0.0,0
82934,93.91,3.55,197,0.0,makell,6.0,0.0,0
43420,93.92,0.0,263,0.0,fleeks,6.0,0.0,0
103781,90.38,3.44,291,2.75,pettiway,6.0,0.0,0
135190,89.55,3.98,201,3.98,tolden,6.0,0.0,0
111689,75.15,19.53,169,0.0,rheubottom,6.0,0.0,0
111741,89.57,0.0,163,0.0,rhym,6.0,3.68,0
103566,93.45,1.83,931,1.83,petithomme,6.0,0.0,0
61494,90.25,1.39,359,3.9,hugee,6.0,0.0,0
1514,64.98,31.91,257,0.0,akines,6.0,0.0,0
65000,92.17,0.0,115,0.0,johnlewis,6.0,0.0,0
74331,92.7,0.0,137,0.0,lafalaise,6.0,0.0,0
146680,96.1,0.0,154,0.0,woldetsadik,6.0,0.0,0
87752,92.37,0.0,118,0.0,mclymont,6.0,0.0,0
197,81.98,10.81,111,0.0,abdulhakeem,6.0,0.0,0
137568,89.91,2.15,466,1.93,tutson,6.0,0.0,0
129741,85.23,5.11,176,5.68,strauther,6.0,0.0,0
40910,82.95,9.09,176,0.0,fairrow,6.0,0.0,0
106858,94.2,0.0,207,0.0,prelow,6.0,0.0,0
47783,99.27,0.0,137,0.0,gebreyes,6.0,0.0,0
10965,87.16,5.74,296,3.72,bernadel,6.0,0.0,0
40875,83.8,6.34,142,0.0,faines,6.0,0.0,0
33341,80.53,17.37,190,0.0,deyampert,6.0,0.0,0
10618,88.55,5.29,227,3.52,benyard,6.0,0.0,0
81615,84.25,7.09,127,3.94,lyken,6.0,0.0,0
46067,89.8,2.44,451,2.66,gadison,6.0,0.0,0
64342,94.83,0.0,116,0.0,jeilani,6.0,0.0,0
30526,50.32,46.1,308,1.62,debardelaben,6.0,0.0,0
86599,92.83,0.0,223,0.0,mccladdie,6.0,0.0,0
41303,95.24,0.0,147,0.0,farlough,6.0,0.0,0
87807,84.14,10.26,1911,1.73,mcmiller,6.0,0.6800000000000000,0
107471,91.19,0.0,159,3.77,pryear,6.0,0.0,0
135899,68.16,26.84,380,0.0,tousant,7.0,1.84,0
82889,89.2,3.41,176,0.0,majied,7.0,0.0,0
91742,91.45,0.0,117,0.0,molokwu,7.0,5.98,0
82323,87.72,0.0,334,4.19,madyun,7.0,2.1,0
63392,90.98,0.0,122,5.74,islar,7.0,0.0,0
54111,97.99,0.0,149,0.0,habtu,7.0,0.0,0
63440,83.76,7.69,117,5.13,jackmon,7.0,0.0,0
54197,95.16,0.0,186,0.0,hadgu,7.0,0.0,0
22497,51.21,30.24,453,5.52,centeio,7.0,0.0,0
11029,53.79,36.36,132,3.79,berniard,7.0,0.0,0
23345,72.8,20.4,250,3.2,chears,7.0,0.0,0
86396,53.49,41.86,301,1.99,mcarn,7.0,0.0,0
16697,66.02,29.54,518,1.35,briddell,7.0,0.0,0
86453,88.0,2.18,275,2.91,mccadney,7.0,0.0,0
88959,87.39,3.78,238,3.36,mency,7.0,0.0,0
77767,84.51,3.52,284,2.82,leshore,7.0,0.0,0
87629,53.16,42.37,380,2.11,mckinnies,7.0,0.0,0
87877,68.03,25.51,294,4.42,mcnealey,7.0,0.0,0
66272,93.29,0.0,149,0.0,kangethe,7.0,0.0,0
83828,60.9,32.69,156,0.0,mannery,7.0,0.0,0
61489,55.7,34.9,149,5.37,hugan,7.0,0.0,0
21726,89.21,3.96,278,3.6,cassamajor,7.0,0.0,0
9291,89.36,3.19,188,3.19,beathea,7.0,0.0,0
90406,94.51,0.0,164,0.0,millbrooks,7.0,0.0,0
135265,53.42,36.53,219,5.48,tolston,7.0,0.0,0
13311,65.36,23.98,788,5.2,blowe,7.0,0.0,0
13390,93.69,0.0,206,0.0,bluntson,7.0,0.0,0
13412,81.4,11.98,484,3.31,blyther,7.0,0.0,0
15446,94.37,0.0,142,0.0,bouzi,7.0,0.0,0
85253,61.73,34.98,243,2.06,mashack,7.0,0.0,0
127269,80.54,4.32,185,0.0,spotwood,7.0,0.0,0
90290,90.83,0.0,218,0.0,milbry,7.0,0.0,0
90347,55.31,40.71,226,0.0,milhomme,7.0,0.0,0
21044,91.48,5.68,176,0.0,carethers,7.0,0.0,0
133088,93.24,0.0,222,0.0,tecle,7.0,0.0,0
126824,52.17,43.48,138,0.0,spatcher,7.0,0.0,0
98208,98.32,0.0,119,0.0,ogundare,7.0,0.0,0
30606,60.36,35.14,111,0.0,deboest,7.0,0.0,0
147065,77.78,10.26,117,4.27,workcuff,7.0,0.0,0
147169,79.9,12.11,388,2.84,woullard,7.0,0.0,0
31002,75.93,9.26,162,6.79,degannes,7.0,4.94,0
98637,85.38,6.92,130,0.0,olison,7.0,0.0,0
4438,95.45,0.0,176,0.0,argaw,7.0,0.0,0
96101,91.09,4.62,303,2.31,nickleberry,7.0,0.0,0
29504,86.36,0.0,154,9.09,dambreville,7.0,0.0,0
28593,94.64,2.5,280,0.0,cumberlander,7.0,0.0,0
145924,93.79,0.0,177,0.0,wimby,7.0,0.0,0
28824,83.21,0.0,137,4.38,cushinberry,7.0,0.0,0
35491,92.59,2.31,216,0.0,dorleans,7.0,0.0,0
101592,73.41,8.61,267,7.49,pascascio,7.0,5.24,0
104315,93.5,0.0,123,0.0,pickrom,7.0,0.0,0
43749,68.61,8.07,223,6.28,fobb,7.0,14.35,0
37183,94.23,0.0,156,0.0,durosier,7.0,0.0,0
43410,58.64,37.65,162,0.0,flecther,7.0,0.0,0
37017,92.09,0.0,139,0.0,dupiton,7.0,0.0,0
43511,97.41,0.0,193,0.0,fleurinord,7.0,0.0,0
36135,91.6,3.82,131,0.0,dright,7.0,0.0,0
32927,86.36,5.45,110,0.0,despenza,7.0,0.0,0
32209,57.31,37.55,253,3.56,deneal,7.0,0.0,0
115014,91.53,3.39,177,0.0,rugley,7.0,0.0,0
148127,51.26,15.13,119,5.04,yhap,7.0,19.33,0
45788,63.33,33.33,180,0.0,furcron,7.0,0.0,0
101337,84.38,12.5,128,0.0,parhm,7.0,0.0,0
113974,66.99,27.67,206,2.91,rosby,7.0,0.0,0
33927,55.76,35.69,269,3.72,digsby,7.0,0.0,0
76591,56.36,40.0,110,0.0,leatch,7.0,0.0,0
40525,95.03,1.59,503,1.19,exume,7.0,0.0,0
40364,53.88,42.12,876,1.71,eutsey,7.0,0.0,0
51084,85.61,9.93,403,1.74,goshay,7.0,0.0,0
51209,56.27,38.31,295,0.0,gouch,7.0,0.0,0
207,89.66,0.0,116,0.0,abdulsalaam,7.0,0.0,0
107183,71.93,22.68,538,2.04,privott,7.0,0.0,0
51517,90.52,6.9,116,0.0,graise,7.0,0.0,0
95356,97.6,0.0,125,0.0,negusse,7.0,0.0,0
25342,92.92,1.38,1228,1.95,coaxum,7.0,0.0,0
122386,88.54,0.0,192,3.65,sharrieff,7.0,0.0,0
82998,86.93,0.0,153,3.92,makupson,8.0,0.0,0
74250,86.04,8.33,480,2.29,laday,8.0,0.0,0
86828,87.01,3.25,154,3.9,mccottry,8.0,0.0,0
91802,91.81,0.0,293,2.05,momplaisir,8.0,0.0,0
91803,89.53,0.0,363,6.34,mompoint,8.0,0.0,0
5653,95.3,0.0,234,0.0,augustave,8.0,0.0,0
100472,98.8,0.0,167,0.0,paillant,8.0,0.0,0
16767,94.5,0.0,200,4.0,brightmon,8.0,0.0,0
58901,69.34,21.53,274,2.92,hillian,8.0,3.28,0
100861,57.27,0.0,110,5.45,panchoo,8.0,14.55,0
16228,94.61,2.45,204,0.0,braylock,8.0,0.0,0
143393,86.34,4.64,388,5.15,washinton,8.0,0.0,0
36275,61.48,32.79,122,0.0,druilhet,8.0,0.0,0
1703,75.4,18.45,309,2.27,albertie,8.0,0.0,0
43510,93.37,0.0,498,3.21,fleurimond,8.0,0.0,0
79873,76.73,7.2,361,0.0,lomack,8.0,9.14,0
138243,88.89,0.0,198,0.0,uqdah,8.0,0.0,0
1455,96.85,0.0,127,0.0,ajoku,8.0,0.0,0
92306,59.51,25.15,163,3.07,mootry,8.0,0.0,0
36817,94.32,0.0,264,2.65,dumornay,8.0,0.0,0
61426,84.25,0.0,146,8.22,huery,8.0,0.0,0
110391,82.47,12.37,776,1.8,redic,8.0,0.0,0
62223,86.82,12.4,129,0.0,huzzie,8.0,0.0,0
110123,93.0,1.56,643,1.87,readus,8.0,0.0,0
1773,94.92,0.0,118,0.0,alceus,8.0,0.0,0
124337,58.11,36.58,339,2.36,singelton,8.0,0.0,0
13395,90.91,7.58,132,0.0,blutcher,8.0,0.0,0
24122,92.68,0.0,205,0.0,choute,8.0,3.9,0
54110,97.2,0.0,143,0.0,habtemichael,8.0,0.0,0
106754,90.54,4.11,560,1.25,pratcher,8.0,0.0,0
35474,87.77,3.6,139,7.91,dorilas,8.0,0.0,0
146030,73.02,3.97,126,5.56,winesberry,8.0,0.0,0
145800,80.32,13.33,315,3.49,willimas,8.0,0.0,0
28882,59.11,37.06,313,0.0,cutliff,8.0,0.0,0
118220,59.04,38.38,271,0.0,scarbough,8.0,0.0,0
145788,55.7,35.57,149,3.36,willias,8.0,0.0,0
11924,96.92,0.0,227,0.0,bienemy,8.0,0.0,0
63199,60.45,34.33,134,0.0,iszard,8.0,0.0,0
4542,94.98,0.0,259,0.0,aristilde,8.0,0.0,0
68861,89.76,7.83,166,0.0,kincey,8.0,0.0,0
96147,84.4,0.0,141,11.35,nicoleau,8.0,0.0,0
89410,95.74,0.0,258,0.0,mesadieu,8.0,0.0,0
55476,72.14,17.18,262,5.73,hardemon,8.0,0.0,0
64389,69.04,29.1,323,0.0,jenerette,8.0,0.0,0
107807,85.09,8.7,161,0.0,purham,8.0,0.0,0
87389,87.91,5.56,306,3.27,mcgrue,8.0,0.0,0
146682,92.86,0.0,112,0.0,woldeyohannes,8.0,0.0,0
143090,77.22,6.96,158,3.16,wandick,8.0,0.0,0
116201,67.91,11.19,134,11.19,saintpaul,8.0,3.73,0
71952,50.0,8.15,270,0.0,kowlessar,8.0,25.56,0
143210,72.5,20.0,160,0.0,wardsworth,8.0,0.0,0
22276,95.28,0.0,127,0.0,cayemitte,8.0,0.0,0
758,94.64,0.0,112,0.0,adetula,8.0,0.0,0
86944,64.5,27.1,262,3.82,mccummings,8.0,0.0,0
86956,90.24,2.79,287,0.0,mccurtis,8.0,0.0,0
107011,59.52,12.7,126,23.02,prezeau,8.0,0.0,0
80678,72.41,22.41,174,0.0,lovinsky,8.0,0.0,0
138893,94.93,2.3,217,0.0,valrie,8.0,0.0,0
3586,94.37,0.0,142,3.52,anilus,8.0,0.0,0
54912,78.03,16.24,314,0.0,hamlette,8.0,0.0,0
82240,87.61,0.0,113,0.0,madeus,8.0,0.0,0
12141,66.67,27.89,147,0.0,billberry,8.0,0.0,0
62161,65.96,22.98,235,6.81,hysaw,9.0,0.0,0
104435,89.92,4.65,129,0.0,pierrepierre,9.0,0.0,0
82705,86.36,0.0,110,6.36,mahome,9.0,0.0,0
105833,67.06,28.99,507,0.99,polidore,9.0,0.0,0
13158,91.51,1.64,365,4.93,bligen,9.0,0.0,0
107111,85.76,1.74,288,6.94,primous,9.0,0.0,0
96441,95.56,0.0,135,0.0,nimako,9.0,0.0,0
20385,62.33,29.45,146,7.53,candio,9.0,0.0,0
28747,73.12,18.82,186,0.0,curney,9.0,0.0,0
96852,92.25,0.0,142,0.0,noncent,9.0,0.0,0
27333,89.13,3.26,460,0.0,coverson,9.0,0.0,0
117035,77.44,19.05,399,0.0,sandles,9.0,0.0,0
88139,65.65,32.24,425,0.0,mcwright,9.0,0.0,0
97999,98.21,0.0,112,0.0,odunlami,9.0,0.0,0
98152,96.36,0.0,165,0.0,ogbebor,9.0,0.0,0
116835,70.09,20.51,117,0.0,sampay,9.0,0.0,0
29363,72.34,22.7,141,0.0,dalcourt,9.0,0.0,0
29563,74.9,22.78,259,0.0,dampeer,9.0,0.0,0
52737,89.31,3.82,131,0.0,grovner,9.0,0.0,0
23006,51.23,37.44,203,0.0,channey,9.0,5.91,0
51325,66.67,27.87,183,3.83,gowie,9.0,0.0,0
126219,97.84,0.0,185,0.0,somuah,9.0,0.0,0
54829,50.3,43.64,165,3.03,hamb,9.0,0.0,0
54718,87.66,9.09,154,0.0,hallom,9.0,0.0,0
55103,78.65,11.98,192,3.13,handon,9.0,0.0,0
60340,62.77,32.12,137,0.0,homles,9.0,0.0,0
35229,72.89,16.12,273,6.23,donatto,9.0,0.0,0
112227,61.48,34.07,135,0.0,riggens,9.0,0.0,0
35433,94.75,1.18,591,0.0,dorcely,9.0,0.0,0
112850,63.06,8.92,314,18.79,robateau,9.0,6.05,0
13679,93.98,2.01,299,2.01,bodrick,9.0,0.0,0
13832,94.77,1.74,287,0.0,bogany,9.0,0.0,0
84628,94.84,3.23,155,0.0,markray,9.0,0.0,0
35808,75.88,13.07,199,5.53,dowl,9.0,0.0,0
133409,82.1,11.63,447,1.57,tensley,9.0,0.0,0
35593,68.02,29.73,222,0.0,dorty,9.0,0.0,0
111504,71.22,17.56,205,2.44,revely,9.0,0.0,0
111669,71.56,23.93,422,1.66,rheams,9.0,0.0,0
14572,75.82,17.14,426,2.82,bookhart,9.0,0.0,0
31783,53.5,41.4,157,0.0,delouis,9.0,0.0,0
17410,87.34,6.11,229,0.0,browley,9.0,0.0,0
57740,86.96,12.32,138,0.0,henneghan,9.0,0.0,0
129547,52.5,41.5,400,1.75,stoutamire,9.0,0.0,0
58009,93.33,0.0,120,0.0,herisse,9.0,0.0,0
87440,70.86,18.29,175,0.0,mcherron,9.0,0.0,0
58527,55.06,8.23,158,0.0,hewlin,9.0,28.48,0
86196,85.42,11.81,144,0.0,mayze,9.0,0.0,0
34022,93.72,0.0,207,2.9,dilligard,9.0,0.0,0
86131,75.79,18.42,190,3.16,mayhand,9.0,0.0,0
58636,62.25,33.82,204,0.0,hicklen,9.0,0.0,0
17246,93.26,2.48,282,1.77,briggins,9.0,0.0,0
86554,65.77,29.73,111,0.0,mccarthur,9.0,0.0,0
100007,93.38,3.31,151,0.0,overshown,9.0,0.0,0
146094,55.29,36.06,208,0.0,winkey,9.0,0.0,0
76166,92.71,1.18,425,3.29,laurore,9.0,0.0,0
77328,67.23,30.25,119,0.0,lembrick,9.0,0.0,0
146725,87.88,8.33,132,0.0,wolfolk,9.0,0.0,0
76218,61.88,34.81,181,0.0,lavache,9.0,0.0,0
70263,65.08,32.2,295,0.0,knolton,9.0,0.0,0
7832,70.62,20.1,194,3.61,barcliff,9.0,0.0,0
79182,91.11,0.0,135,0.0,lissade,9.0,0.0,0
7443,70.97,0.0,186,4.3,bandoo,9.0,11.83,0
73998,84.93,10.96,146,0.0,labeaud,9.0,0.0,0
9981,83.8,9.15,142,4.23,beliard,9.0,0.0,0
339,52.38,46.94,147,0.0,abdinoor,9.0,0.0,0
64731,93.18,0.0,132,0.0,joassaint,9.0,0.0,0
9429,56.64,32.74,113,0.0,beckam,9.0,0.0,0
62177,66.34,26.73,303,0.0,hyter,10.0,0.0,0
135462,58.77,36.02,211,0.0,tonkins,10.0,0.0,0
109528,93.65,0.0,126,0.0,ransfer,10.0,0.0,0
31735,74.87,20.1,199,0.0,deloch,10.0,0.0,0
149563,98.47,0.0,196,0.0,zewdu,10.0,0.0,0
95331,98.59,0.0,142,0.0,negatu,10.0,0.0,0
30609,52.24,35.45,268,4.1,deboise,10.0,0.0,0
16856,90.63,3.57,224,0.0,brinston,10.0,0.0,0
95282,70.42,21.83,142,0.0,needam,10.0,0.0,0
14567,89.41,2.12,236,3.81,bookert,10.0,0.0,0
95991,92.8,0.0,125,0.0,ngigi,10.0,0.0,0
83704,75.07,16.16,365,4.93,mangram,10.0,0.0,0
117846,91.03,0.0,156,0.0,saulsby,10.0,0.0,0
108495,75.26,0.0,190,19.47,rabsatt,10.0,0.0,0
60086,76.91,15.3,706,0.0,hollingshed,10.0,1.7,0
132503,90.29,2.86,175,0.0,tankson,10.0,0.0,0
132702,98.08,0.0,260,0.0,tarpeh,10.0,0.0,0
132633,93.84,0.0,211,2.84,tarawally,10.0,0.0,0
8752,52.08,39.25,265,3.4,batemon,10.0,0.0,0
8893,80.16,7.14,126,3.97,baucham,10.0,0.0,0
50434,61.49,30.41,148,5.41,golfin,10.0,0.0,0
35751,86.75,7.83,166,0.0,douthard,10.0,0.0,0
125875,57.25,25.95,131,9.92,soders,10.0,4.58,0
35661,90.91,4.28,187,0.0,dotie,10.0,0.0,0
122654,84.38,9.38,128,0.0,shelmon,10.0,0.0,0
101196,77.27,16.36,110,0.0,pappion,10.0,0.0,0
36155,64.57,22.83,127,9.45,drisdale,10.0,0.0,0
55488,92.09,1.28,468,1.92,hardge,10.0,0.0,0
90454,84.76,4.27,164,6.1,milline,10.0,0.0,0
101237,93.33,0.0,120,4.17,paraison,10.0,0.0,0
25090,96.35,0.0,301,1.66,clervil,10.0,0.0,0
90365,64.41,28.38,222,0.0,miliner,10.0,0.0,0
67855,88.69,2.79,716,2.23,kennebrew,10.0,0.0,0
5980,91.97,0.0,137,0.0,awkard,10.0,0.0,0
112706,92.42,5.56,198,0.0,rivens,10.0,0.0,0
92925,81.88,16.67,138,0.0,mostiller,10.0,0.0,0
34766,67.28,26.54,162,3.09,dobyne,10.0,0.0,0
123472,84.66,9.9,313,0.0,shurn,10.0,0.0,0
34805,88.89,3.97,126,0.0,dodard,10.0,0.0,0
124046,56.91,35.77,123,0.0,sillmon,10.0,4.07,0
35447,97.33,0.0,225,0.0,dorelien,10.0,0.0,0
146363,68.42,28.07,114,0.0,witfield,10.0,0.0,0
29907,89.29,6.55,168,2.98,darensburg,10.0,0.0,0
35262,95.18,0.0,228,0.0,donerson,10.0,0.0,0
35249,81.89,10.24,127,0.0,doneghy,10.0,0.0,0
120877,70.77,25.13,585,1.2,seegars,10.0,0.0,0
147091,93.22,0.0,177,3.39,wormely,10.0,0.0,0
128858,54.05,43.24,111,0.0,stgeorges,10.0,0.0,0
51845,67.82,25.25,202,3.47,grayes,10.0,0.0,0
130099,91.77,0.0,243,2.47,struggs,10.0,0.0,0
87130,59.42,32.61,138,3.62,mcfadgen,10.0,0.0,0
87146,84.85,4.55,132,5.3,mcfarquhar,10.0,0.0,0
17872,55.11,36.93,176,3.41,buchana,10.0,2.84,0
